"","fips","sector","th2015","th2016","th2017","th2018","th2019","th2020","th2021","th2022","th2023","th2024","th2025","th2026","th2027","th2028","th2029","th2030","th2031","th2032","th2033","th2034","th2035","th2036","th2037","th2038","th2039","th2040","th2041","th2042","th2043","th2044","th2045","th2046","th2047","th2048","th2049","th2050","th2051","th2052","th2053","th2054","th2055","th2056","th2057","th2058","th2059","th2060","th2061","th2062","th2063","th2064","th2065","th2066","th2067","th2068","th2069","th2070"
"1087",22019,NA,6.06549820949516,6.23319189190596,6.43266224656346,6.81458090667019,7.01445323156967,7.38802870901544,7.30459479021111,7.4194766015405,7.78703609548062,7.90612269470743,8.32559176130522,8.58586142631232,8.38779095212534,9.42103018913037,9.63999522276885,9.84580306942991,9.65884900496673,10.2652688792218,10.8353288073221,10.8387285649125,10.576347704947,11.2603386871045,12.3975718212918,12.1974414002827,13.6648433565136,13.9538305343542,13.6732209108163,14.4649417498206,16.8056463971637,15.5004812733361,15.35946491486,15.4892412685237,16.5067784418099,17.8787502558803,20.4885035620496,18.0362116187127,22.2581021592587,20.5946713349634,21.7316287755164,21.0979940452513,21.3402849943371,23.1050602939967,23.415775345207,30.3173764182148,27.0053439729768,29.1125199495427,31.649794082661,35.432279867025,31.4552390423926,34.2180712745408,33.1383519732737,36.3857644722125,34.612122175885,39.3910431816495,38.0836920431475,44.3451588480413
"1088",22021,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1089",22023,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1090",22025,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1091",22027,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1092",22029,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1093",22031,NA,5.38271312395134,5.48479512896922,5.74342471935644,6.09761128383149,6.20803167116172,6.61093218801152,6.34997323130007,6.54984818914465,6.79638430091503,6.91976993307321,7.33298220696116,7.46140491864346,7.2812215606405,8.27400070763563,8.36634732128774,8.56520136196023,8.48439109547649,8.90851617714731,9.43574318792514,9.5417717121788,9.06525611172692,9.75403206106223,10.6725659068011,10.8242661328129,12.1000649724845,12.1499222149101,11.7465399405022,12.4761222563107,14.6977622690519,13.6988691462128,13.4069603647569,13.1087864962431,14.6563470786446,15.5971881811818,17.7264116520631,15.4718356836487,20.2167686775558,17.753253674396,19.0385765456428,18.1678407455367,18.5748906455193,19.7326808517024,19.1296073111328,26.1479399296108,22.7343792259845,26.195742458323,27.4096367188439,29.4419705803144,25.099751308499,28.6796579031315,29.0179316151405,32.5246267315091,29.491839452421,35.1666515269478,32.5057988125877,37.4315129104745
"1094",22033,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1095",22035,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1096",22037,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1097",22039,NA,1.44951833921144,1.48230436444146,1.53945596695605,1.62160573279698,1.67804482175942,1.7773207874673,1.75544562937284,1.78166392015787,1.87281741722309,1.88552660937765,1.98860494100631,2.04210914216613,1.9944825072861,2.26590143330385,2.31092721407551,2.35325704421263,2.29958198524807,2.44118748443672,2.58263500790843,2.56211938185084,2.50756939750793,2.70023824919908,2.94161912037775,2.90220271412438,3.27420981131446,3.31943658772259,3.26926901715126,3.37970922924252,4.07134970914055,3.72657809022893,3.65964603170171,3.64441329932698,3.9885335163147,4.36336394231403,4.99150281455865,4.29084825828983,5.39843174971672,4.97917161609197,5.21549874381298,5.03776159657837,5.15155473118355,5.59055194266361,5.56668027383017,7.34294185846285,6.40235442314501,6.81397403903722,7.58125957356362,8.41256424687612,7.5569396182514,8.20858293921957,7.94029081224303,8.77970832875862,8.22200172122901,9.52111271385873,8.99215527453871,10.7643851702439
"1098",22041,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1099",22043,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1100",22045,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
