"","fips","sector","Y2015","Y2016","Y2017","Y2018","Y2019","Y2020","Y2021","Y2022","Y2023","Y2024","Y2025","Y2026","Y2027","Y2028","Y2029","Y2030","Y2031","Y2032","Y2033","Y2034","Y2035","Y2036","Y2037","Y2038","Y2039","Y2040","Y2041","Y2042","Y2043","Y2044","Y2045","Y2046","Y2047","Y2048","Y2049","Y2050","Y2051","Y2052","Y2053","Y2054","Y2055","Y2056","Y2057","Y2058","Y2059","Y2060","Y2061","Y2062","Y2063","Y2064","Y2065","Y2066","Y2067","Y2068","Y2069","Y2070"
"1555",29221,"ir",0.04,0.0511803465609945,0.0508172564019467,0.0428587965772393,0.0538189627366853,0.0375032237249498,0.040643513769357,0.0478123093946844,0.0344794428426697,0.0650044450985139,0.0577953801511205,0.0398716651642776,0.0403608323979389,0.0468566230396988,0.0391312373044617,0.0703832819414541,0.0566964785348087,0.065049983866286,0.0415228440749018,0.0481333589886199,0.0570072020708601,0.0507339768969505,0.0423951608180215,0.0550951372414363,0.0453995963503092,0.0647535567962876,0.0492301229055689,0.0876997954213753,0.0719611506007151,0.0421865930360731,0.0440695922866146,0.0589175092759034,0.0418554325040056,0.050110219514587,0.0520104418449568,0.0704261517125202,0.058831660953043,0.0779711876170844,0.0888155905968326,0.0539534481824993,0.0428748301665609,0.0523376454624914,0.0498243398838291,0.0456225939484209,0.0510963234914671,0.0642177013586744,0.0634113262622357,0.048021860214674,0.0683355099443594,0.068825449577892,0.0594932694468139,0.0623717278645305,0.053646530500256,0.0472689260479438,0.0607500093853639,0.06301269241194
"1556",29223,"ir",0.46,0.545359794968786,0.631240260171677,0.652490657089551,0.575220674912657,0.411743931241411,0.473199202066942,0.583825083791961,0.401157886274227,0.812608169796723,0.668179362037188,0.472652846392178,0.515347599291599,0.539668405181312,0.551769803774106,0.774593859666093,0.634641712388271,0.84380918324351,0.502157316245888,0.563645991277954,0.608339124849772,0.548419691805166,0.455129653293926,0.544634036212396,0.520631644926969,0.701256557828855,0.553851907070875,1.1775833031468,0.800371871954624,0.587964225411017,0.504510842641038,0.703373081511124,0.566504382422458,0.631015475469541,0.634355302878696,0.95329474192498,0.635780070318445,0.787411863717637,1.02181866035611,0.635457948388779,0.51323753582547,0.498420426683395,0.617726139843748,0.575626557115094,0.576235260994623,0.676237570657973,0.709241985074378,0.5870096947596,0.719499398234415,0.962843119821716,0.861895188846478,0.758878058782564,0.654777163268844,0.65356151757534,0.660957247629664,0.716601899144009
"1557",29225,"ir",0.26,0.311263446023453,0.346713596138128,0.371669513390379,0.405375085172894,0.222896978488651,0.227889313953861,0.360929954778868,0.230638223762336,0.518428798842881,0.431442785259066,0.286462210089127,0.29925778251209,0.302259617470427,0.279994819586427,0.409527708961395,0.385085567743346,0.431622631483502,0.271657961370733,0.327647504541565,0.331155961193457,0.319304234650539,0.274122325428485,0.406494006094071,0.370745293696202,0.442469205493949,0.344840400654018,0.548219327673693,0.447737715748205,0.332647578273677,0.274765020381679,0.43924479622934,0.295333210022479,0.318453548656849,0.34180420654393,0.581302714048735,0.348695751921691,0.497922831432594,0.632947574922934,0.417464134574151,0.333791642366942,0.318011862763869,0.40066065958378,0.353235671792652,0.394097891303715,0.493051472156748,0.432460434092524,0.430767420890591,0.411398309150447,0.476136410910598,0.388332156828645,0.471929309001909,0.388188215686688,0.347710330095385,0.341104719514254,0.394096308009002
"1558",29227,"ir",0.12,0.221704666478606,0.102567656543434,0.150034329351373,0.152709401245596,0.13419847056958,0.146142946670192,0.126746287695764,0.107150484003731,0.122355355148493,0.224676293257968,0.100782139221508,0.142438033515726,0.190648045123376,0.12267741564885,0.161775929688195,0.131933920453349,0.132919110053794,0.131952792813688,0.172232932389004,0.163643504658438,0.204736846794276,0.155943133225947,0.173832528705005,0.178625039489914,0.178485022220756,0.182181613008704,0.150010477593055,0.236792916805415,0.154966753869115,0.156899211892064,0.127970056045776,0.144566882943248,0.17094745364138,0.149972105577621,0.153561346947171,0.138670866416718,0.184252301679979,0.184593213831881,0.150046267237462,0.168340143658708,0.132647971480131,0.139076280413939,0.219308748442093,0.122537857452758,0.169158223968021,0.174103031351661,0.206903069150566,0.193806273592297,0.110608800279415,0.22011498540011,0.228112641397408,0.162539243041831,0.141449512898203,0.17318423011617,0.201975419945831
"1559",29229,"ir",0.21,0.248554303200653,0.27631361295633,0.297575895067692,0.296734654329455,0.182555816793516,0.189009574328029,0.275831488393218,0.189995952090515,0.441291408926966,0.325216044908826,0.224858426278857,0.228297969548107,0.25432108812422,0.227987672108361,0.333552210930989,0.293952712593198,0.34460579380449,0.219871455190822,0.267299762582253,0.280737568153949,0.251776153291963,0.209433946516643,0.316885394481055,0.266465708585208,0.365140182618482,0.258898745320173,0.44318730445244,0.355825119393155,0.248109220051622,0.217142802723073,0.333498914997686,0.244074281149262,0.258323670760622,0.272670180331176,0.437635063972192,0.281097985467274,0.387476998528765,0.502137517556551,0.309274893687767,0.258426514594861,0.250504855786313,0.306092138106408,0.274157760569605,0.289433404894017,0.35435801587025,0.328553306480167,0.330552458527901,0.328060789077096,0.365554728620265,0.332491191846159,0.3773605071081,0.329761006051959,0.277300838429827,0.308865531502859,0.30839098665479
"1560",29510,"ir",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1561",30001,"ir",832.32,814.577079907845,1121.84401959807,999.743010792621,571.920139314489,637.527716770957,975.817811284071,1089.65253570719,1114.2583796753,821.447467023659,735.836025587948,614.187931664125,578.943143668757,571.460118547554,756.350145859834,696.18888792384,747.691205760995,471.699780540563,831.973993485038,839.585715252144,712.10858086139,813.434996190788,507.627896060164,541.692860376857,533.490928215941,935.464933365442,522.225527410665,583.075644666606,724.826721397899,666.599478263108,791.902285745123,1028.80457127965,593.338612630521,628.984224432154,859.927221303131,712.505631891971,498.280816872751,455.122440301253,1098.36957173564,582.13746896232,521.29891666966,755.065603703465,585.646010372421,782.074721655193,461.827824123086,539.949855186027,646.518195258482,669.930399673846,456.318531315131,640.898406350568,559.614085164151,458.109432088343,524.225929517273,597.051809034309,491.171778972174,662.080741288575
"1562",30003,"ir",322.59,307.135338413619,327.424538206923,351.927287393144,278.974657985325,406.627409904826,221.974194227436,402.418588016132,363.168568294888,337.496505053982,275.132242570837,240.887991063763,227.861527741209,301.13290015312,203.054513364177,220.906473636553,302.69322236288,176.575214229934,281.563156090687,268.834330229568,199.844075275473,317.938404795292,177.612801797796,215.696070892882,162.538396704874,374.866894040793,229.316022409747,171.118136783518,250.703740160886,260.728934091684,252.206555905238,385.732487848347,243.823952022894,178.367626544826,385.066423021749,266.957027835216,148.531272505908,184.603244168843,351.121477893806,165.308528730347,229.32072169708,235.075258308897,181.964453317452,270.396828392024,199.270245038255,163.33283950286,286.012189552708,291.248266556278,210.517130160141,213.964306218918,271.305439954794,189.424182804863,184.850345420342,216.318752882608,194.117830193447,215.82635318852
"1563",30005,"ir",343.05,419.121522381342,478.484734027118,410.325888477684,346.508762779967,374.310035580989,320.036697498051,519.456398023661,528.393975202915,311.719561116886,306.411208710758,295.625672465303,256.026375301714,403.922150367442,337.012094294851,313.000275086367,428.601447851119,268.983477171315,291.692691882686,390.988461412498,265.284312431976,295.151536670849,277.73534956767,238.084063331042,273.077096406075,408.671275596616,202.99852394351,320.456464702951,287.194199267292,271.708706506107,324.574945654547,352.914222907342,378.416633314871,326.742339986836,471.84698805995,329.884974741,247.559210437441,236.63959040097,371.672091475775,209.058916820983,348.235255355742,348.610090101847,328.790047766522,383.730050008809,229.512014460149,213.206839636488,305.90934503301,239.449321322648,179.389842925462,281.594910668022,381.375514079674,248.396353509139,213.781424242146,283.453771444267,306.051858967552,275.052050233131
"1564",30007,"ir",197.95,214.617419742225,257.628555701942,287.09087102384,162.214432865741,190.3985616209,210.903507368773,307.219506240133,295.998394563778,212.450491654937,205.884475333988,142.267301572665,144.056853258978,171.055675584769,190.223721637755,181.329172985522,270.666660650511,126.184294207246,207.619337091147,209.451621565625,179.600191110871,213.542275071431,134.02071885472,133.470670268357,143.93149593117,239.857135418912,123.093765934016,173.327739783707,179.843850511212,176.357113167097,207.191098580618,272.331454036111,168.560155868846,158.981739424769,228.69794005074,170.669393581326,132.817635909211,115.434044386253,280.215736396179,145.299751171352,152.443794807196,194.794889114826,171.116638004539,201.811786676307,124.118357499785,115.253304768337,186.299582740056,148.30526578146,111.48611823985,161.343162946792,150.820259068411,127.94895172943,121.787845972745,152.665441508367,131.71759374893,148.543255526993
